timestamp,activity,root_pid,status,n_procs,cpu_percent,cpu_percent_cores,cpu_seconds_delta,interval_s,ram_mb,gpu_mem_mb,gpu_util_percent,gpu_pids_matched
1787766871.410,llama32_3b,150915,running,1,,,,,45.26,,,0
1787766871.917,llama32_3b,150915,running,2,0.0,0.0,0.0,0.5066,212.68,,,0
1787766872.423,llama32_3b,150915,running,2,0.0,0.0,0.0,0.5066,277.61,,,0
1787766872.931,llama32_3b,150915,running,2,0.023,5.909,0.03,0.5077,208.69,,,0
1787766873.442,llama32_3b,150915,running,2,0.319,80.272,0.41,0.5108,339.76,414.0,6.0,1
1787766874.243,llama32_3b,150915,running,2,0.035,8.736,0.07,0.8013,347.65,414.0,0,1
1787766875.042,llama32_3b,150915,running,2,0.035,8.762,0.07,0.7989,351.54,414.0,0,1
1787766875.648,llama32_3b,150915,running,2,0.072,18.164,0.11,0.6056,381.13,414.0,0,1
1787766876.246,llama32_3b,150915,running,2,0.073,18.374,0.11,0.5987,385.02,414.0,0,1
1787766876.756,llama32_3b,150915,running,2,0.062,15.703,0.08,0.5094,375.19,414.0,0,1
1787766877.446,llama32_3b,150915,running,2,0.08,20.28,0.14,0.6903,375.19,414.0,0,1
1787766878.046,llama32_3b,150915,running,2,0.079,20.0,0.12,0.6,375.19,414.0,0,1
1787766878.639,llama32_3b,150915,running,2,0.08,20.251,0.12,0.5926,375.19,414.0,0,1
1787766879.147,llama32_3b,150915,running,2,0.117,29.477,0.15,0.5089,383.08,414.0,0,1
1787766879.654,llama32_3b,150915,running,2,0.11,27.619,0.14,0.5069,1093.73,414.0,0,1
1787766880.161,llama32_3b,150915,running,2,0.102,25.676,0.13,0.5063,1739.47,414.0,0,1
1787766880.669,llama32_3b,150915,running,2,0.125,31.487,0.16,0.5081,2308.51,2334.0,9.0,1
1787766881.248,llama32_3b,150915,running,2,0.103,25.896,0.15,0.5792,2308.51,2334.0,0,1
1787766881.840,llama32_3b,150915,running,2,0.094,23.653,0.14,0.5919,1011.2,2334.0,0,1
1787766882.348,llama32_3b,150915,running,2,2.72,685.462,3.48,0.5077,756.12,4328.04,0,1
1787766882.944,llama32_3b,150915,running,2,8.372,2109.744,12.58,0.5963,791.65,4333.98,5.0,1
1787766883.644,llama32_3b,150915,running,2,9.058,2282.619,15.98,0.7001,793.6,4333.98,0,1
1787766884.343,llama32_3b,150915,running,2,8.965,2259.119,15.8,0.6994,797.49,4333.98,0,1
1787766884.946,llama32_3b,150915,running,2,7.093,1787.365,10.77,0.6026,811.32,4340.02,0,1
1787766885.642,llama32_3b,150915,running,2,6.306,1589.111,11.06,0.696,817.15,4344.01,12.0,1
1787766886.241,llama32_3b,150915,running,2,4.622,1164.674,6.98,0.5993,817.15,4344.01,0,1
1787766886.839,llama32_3b,150915,running,2,5.786,1458.011,8.71,0.5974,817.15,4344.01,7.0,1
1787766887.353,llama32_3b,150915,running,2,5.741,1446.649,7.44,0.5143,817.15,4344.01,4.0,1
1787766888.042,llama32_3b,150915,running,2,4.521,1139.313,7.85,0.689,817.15,4344.01,0,1
1787766888.649,llama32_3b,150915,running,2,4.923,1240.536,7.53,0.607,817.15,4344.01,0,1
1787766889.241,llama32_3b,150915,running,2,4.204,1059.356,6.27,0.5919,817.15,4344.01,15.0,1
1787766889.840,llama32_3b,150915,running,2,4.484,1129.951,6.77,0.5991,817.15,4344.01,10.0,1
1787766890.350,llama32_3b,150915,running,2,6.36,1602.639,8.17,0.5098,817.15,4344.01,8.0,1
1787766891.038,llama32_3b,150915,running,2,5.097,1284.439,8.84,0.6882,817.15,4344.01,4.0,1
1787766891.550,llama32_3b,150915,running,2,5.588,1408.058,7.21,0.5121,817.15,4344.01,0,1
1787766892.151,llama32_3b,150915,running,2,5.354,1349.29,8.11,0.6011,817.15,4344.01,12.0,1
1787766892.749,llama32_3b,150915,running,2,5.144,1296.249,7.75,0.5979,817.15,4344.01,9.0,1
1787766893.341,llama32_3b,150915,running,2,5.145,1296.618,7.68,0.5923,817.15,4344.01,4.0,1
1787766894.045,llama32_3b,150915,running,2,4.868,1226.826,8.63,0.7034,817.15,4344.01,6.0,1
1787766894.640,llama32_3b,150915,running,2,5.225,1316.743,7.84,0.5954,817.15,4344.01,0,1
1787766895.246,llama32_3b,150915,running,2,5.067,1276.922,7.74,0.6061,817.15,4344.01,9.0,1
1787766895.846,llama32_3b,150915,running,2,5.707,1438.077,8.63,0.6001,817.15,4344.01,6.0,1
1787766896.542,llama32_3b,150915,running,2,4.766,1200.976,8.35,0.6953,817.15,4344.01,10.0,1
1787766897.144,llama32_3b,150915,running,2,5.015,1263.873,7.62,0.6029,817.15,4344.01,0,1
1787766897.740,llama32_3b,150915,running,2,5.494,1384.589,8.24,0.5951,817.15,4344.01,0,1
1787766898.347,llama32_3b,150915,running,2,6.051,1524.906,9.26,0.6073,817.15,4344.01,10.0,1
1787766899.250,llama32_3b,150915,running,2,4.536,1143.097,10.32,0.9028,817.15,4344.01,6.0,1
1787766899.940,llama32_3b,150915,running,2,4.368,1100.832,7.6,0.6904,817.15,4344.01,6.0,1
1787766900.541,llama32_3b,150915,running,2,4.903,1235.469,7.43,0.6014,817.15,4344.01,8.0,1
1787766901.143,llama32_3b,150915,running,2,5.412,1363.802,8.21,0.602,817.15,4344.01,9.0,1
1787766901.741,llama32_3b,150915,running,2,5.064,1276.229,7.63,0.5979,817.15,4344.01,5.0,1
1787766902.340,llama32_3b,150915,running,2,4.829,1216.918,7.28,0.5982,817.15,4344.01,9.0,1
1787766902.938,llama32_3b,150915,running,2,5.026,1266.426,7.58,0.5985,817.15,4344.01,0,1
1787766903.544,llama32_3b,150915,running,2,5.337,1344.812,8.15,0.606,817.15,4344.01,9.0,1
1787766904.246,llama32_3b,150915,running,2,5.123,1290.982,9.06,0.7018,817.15,4344.01,10.0,1
1787766904.939,llama32_3b,150915,running,2,4.805,1210.836,8.39,0.6929,817.15,4344.01,10.0,1
1787766905.642,llama32_3b,150915,running,2,5.514,1389.606,9.77,0.7031,817.15,4344.01,10.0,1
1787766906.239,llama32_3b,150915,running,2,4.412,1111.866,6.64,0.5972,817.15,4344.01,3.0,1
1787766906.849,llama32_3b,150915,running,2,5.331,1343.509,8.19,0.6096,817.15,4344.01,0,1
1787766907.448,llama32_3b,150915,running,2,5.238,1320.093,7.91,0.5992,817.15,4344.01,9.0,1
1787766908.043,llama32_3b,150915,running,2,5.045,1271.286,7.57,0.5955,817.15,4344.01,4.0,1
1787766908.838,llama32_3b,150915,running,2,5.185,1306.681,10.39,0.7951,817.15,4344.01,5.0,1
1787766909.441,llama32_3b,150915,running,2,5.441,1371.009,8.26,0.6025,817.15,4344.01,9.0,1
1787766910.042,llama32_3b,150915,running,2,4.991,1257.701,7.56,0.6011,817.15,4344.01,6.0,1
1787766910.747,llama32_3b,150915,running,2,4.878,1229.175,8.67,0.7054,817.15,4344.01,4.0,1
1787766911.349,llama32_3b,150915,running,2,5.218,1314.989,7.91,0.6015,817.15,4344.01,5.0,1
1787766911.943,llama32_3b,150915,running,2,4.733,1192.821,7.09,0.5944,817.15,4344.01,11.0,1
1787766912.544,llama32_3b,150915,running,2,5.364,1351.742,8.12,0.6007,817.15,4344.01,4.0,1
1787766913.144,llama32_3b,150915,running,2,4.548,1146.045,6.88,0.6003,817.15,4344.01,3.0,1
1787766913.938,llama32_3b,150915,running,2,4.553,1147.385,9.11,0.794,817.15,4344.01,0,1
1787766915.039,llama32_3b,150915,running,2,1.904,479.829,5.28,1.1004,817.15,4344.01,4.0,1
1787766915.742,llama32_3b,150915,running,2,1.179,297.198,2.09,0.7032,817.15,4344.01,2.0,1
1787766916.445,llama32_3b,150915,running,2,1.613,406.591,2.86,0.7034,817.15,4344.01,2.0,1
1787766917.047,llama32_3b,150915,running,2,3.325,838.016,5.04,0.6014,817.15,4344.01,5.0,1
1787766917.646,llama32_3b,150915,running,2,4.544,1145.06,6.86,0.5991,817.15,4344.01,7.0,1
1787766918.544,llama32_3b,150915,running,2,1.613,406.462,3.65,0.898,817.15,4344.01,3.0,1
1787766919.241,llama32_3b,150915,running,2,2.869,722.94,5.04,0.6972,817.15,4344.01,0,1
1787766919.842,llama32_3b,150915,running,2,3.837,966.856,5.81,0.6009,817.15,4344.01,5.0,1
1787766920.539,llama32_3b,150915,running,2,3.347,843.523,5.88,0.6971,817.15,4344.01,0,1
1787766921.142,llama32_3b,150915,running,2,3.389,853.962,5.15,0.6031,817.15,4344.01,0,1
1787766921.840,llama32_3b,150915,running,2,4.208,1060.458,7.4,0.6978,817.15,4344.01,6.0,1
1787766922.441,llama32_3b,150915,running,2,2.627,661.997,3.98,0.6012,817.15,4344.01,5.0,1
1787766923.138,llama32_3b,150915,running,2,5.005,1261.328,8.79,0.6969,817.15,4344.01,0,1
1787766923.745,llama32_3b,150915,running,2,3.432,864.866,5.25,0.607,817.15,4344.01,0,1
1787766924.439,llama32_3b,150915,running,2,2.786,702.153,4.87,0.6936,817.15,4344.01,0,1
1787766925.042,llama32_3b,150915,running,2,3.032,764.118,4.61,0.6033,817.15,4344.01,0,1
1787766925.738,llama32_3b,150915,running,2,3.882,978.372,6.81,0.6961,817.15,4344.01,0,1
1787766926.340,llama32_3b,150915,running,2,3.806,959.156,5.77,0.6016,817.15,4344.01,6.0,1
1787766926.940,llama32_3b,150915,running,2,2.98,751.034,4.51,0.6005,817.15,4344.01,7.0,1
1787766927.542,llama32_3b,150915,running,2,5.862,1477.123,8.89,0.6018,817.15,4344.01,0,1
1787766928.145,llama32_3b,150915,running,2,3.646,918.736,5.54,0.603,817.15,4344.01,3.0,1
1787766928.751,llama32_3b,150915,running,2,4.308,1085.705,6.58,0.6061,817.15,4344.01,6.0,1
1787766929.445,llama32_3b,150915,running,2,3.685,928.559,6.44,0.6935,817.15,4344.01,0,1
1787766930.139,llama32_3b,150915,running,2,3.723,938.227,6.52,0.6949,817.15,4344.01,0,1
1787766930.745,llama32_3b,150915,running,2,5.059,1274.797,7.72,0.6056,817.15,4344.01,7.0,1
1787766931.442,llama32_3b,150915,running,2,2.824,711.731,4.96,0.6969,817.15,4344.01,0,1
1787766932.047,llama32_3b,150915,running,2,4.075,1026.923,6.21,0.6047,817.15,4344.01,9.0,1
1787766932.641,llama32_3b,150915,running,2,3.73,939.978,5.59,0.5947,817.15,4344.01,5.0,1
1787766933.338,llama32_3b,150915,running,2,2.921,736.17,5.13,0.6969,817.15,4344.01,5.0,1
1787766933.948,llama32_3b,150915,running,2,3.345,843.024,5.14,0.6097,817.15,4344.01,0,1
1787766934.641,llama32_3b,150915,running,2,3.423,862.508,5.98,0.6933,817.15,4344.01,5.0,1
1787766935.241,llama32_3b,150915,running,2,3.136,790.285,4.74,0.5998,817.15,4344.01,5.0,1
1787766935.839,llama32_3b,150915,running,2,2.967,747.735,4.47,0.5978,817.15,4344.01,4.0,1
1787766936.542,llama32_3b,150915,running,2,3.657,921.636,6.48,0.7031,817.15,4344.01,0,1
1787766937.142,llama32_3b,150915,running,2,2.943,741.669,4.45,0.6,817.15,4344.01,15.0,1
1787766937.842,llama32_3b,150915,running,2,3.407,858.574,6.01,0.7,817.15,4344.01,5.0,1
1787766938.443,llama32_3b,150915,running,2,3.515,885.666,5.32,0.6007,817.15,4344.01,8.0,1
1787766939.040,llama32_3b,150915,running,2,2.097,528.497,3.16,0.5979,817.15,4344.01,6.0,1
1787766939.639,llama32_3b,150915,running,2,4.282,1079.118,6.46,0.5986,817.15,4344.01,0,1
1787766940.149,llama32_3b,150915,running,2,3.699,932.156,4.75,0.5096,817.15,4344.01,6.0,1
1787766940.844,llama32_3b,150915,running,2,3.943,993.701,6.91,0.6954,817.15,4344.01,0,1
1787766941.543,llama32_3b,150915,running,2,3.458,871.447,6.09,0.6988,817.15,4344.01,5.0,1
1787766942.142,llama32_3b,150915,running,2,2.955,744.597,4.46,0.599,817.15,4344.01,10.0,1
1787766942.742,llama32_3b,150915,running,2,2.672,673.336,4.04,0.6,817.15,4344.01,5.0,1
1787766943.350,llama32_3b,150915,running,2,3.211,809.221,4.92,0.608,817.15,4344.01,0,1
1787766944.045,llama32_3b,150915,running,2,2.729,687.711,4.78,0.6951,817.15,4344.01,3.0,1
1787766944.644,llama32_3b,150915,running,2,3.159,796.156,4.77,0.5991,817.15,4344.01,0,1
1787766945.538,llama32_3b,150915,running,2,3.164,797.425,7.13,0.8941,817.15,4344.01,5.0,1
1787766946.145,llama32_3b,150915,running,2,2.767,697.259,4.23,0.6067,817.15,4344.01,7.0,1
1787766946.744,llama32_3b,150915,running,2,3.034,764.591,4.58,0.599,817.15,4344.01,5.0,1
1787766947.344,llama32_3b,150915,running,2,3.511,884.757,5.31,0.6002,817.15,4344.01,11.0,1
1787766948.042,llama32_3b,150915,running,2,4.293,1081.891,7.55,0.6979,817.15,4344.01,0,1
1787766948.740,llama32_3b,150915,running,2,2.477,624.18,4.36,0.6985,817.15,4344.01,0,1
1787766949.341,llama32_3b,150915,running,2,3.634,915.832,5.5,0.6005,817.15,4344.01,4.0,1
1787766949.943,llama32_3b,150915,running,2,3.547,893.718,5.38,0.602,817.15,4344.01,6.0,1
1787766950.641,llama32_3b,150915,running,2,3.855,971.336,6.78,0.698,817.15,4344.01,4.0,1
1787766951.243,llama32_3b,150915,running,2,2.895,729.626,4.39,0.6017,817.15,4344.01,0,1
1787766951.939,llama32_3b,150915,running,2,3.949,995.121,6.93,0.6964,817.15,4344.01,0,1
1787766952.544,llama32_3b,150915,running,2,3.995,1006.849,6.09,0.6049,817.15,4344.01,0,1
1787766953.242,llama32_3b,150915,running,2,2.951,743.563,5.19,0.698,817.15,4344.01,3.0,1
1787766953.843,llama32_3b,150915,running,2,2.19,551.991,3.32,0.6015,817.15,4344.01,3.0,1
1787766954.539,llama32_3b,150915,running,2,1.872,471.741,3.28,0.6953,817.15,4344.01,2.0,1
1787766955.338,llama32_3b,150915,running,2,2.054,517.615,4.14,0.7998,817.15,4344.01,2.0,1
1787766955.945,llama32_3b,150915,running,2,4.498,1133.42,6.87,0.6061,817.15,4344.01,13.0,1
1787766956.543,llama32_3b,150915,running,2,5.372,1353.808,8.1,0.5983,817.15,4344.01,9.0,1
1787766957.238,llama32_3b,150915,running,2,3.396,855.792,5.95,0.6953,817.15,4344.01,3.0,1
1787766957.948,llama32_3b,150915,running,2,2.309,581.899,4.13,0.7097,817.15,4344.01,3.0,1
1787766958.642,llama32_3b,150915,running,2,2.933,739.171,5.13,0.694,817.15,4344.01,4.0,1
1787766959.245,llama32_3b,150915,running,2,4.066,1024.717,6.18,0.6031,817.15,4344.01,0,1
1787766959.844,llama32_3b,150915,running,2,3.712,935.476,5.6,0.5986,817.15,4344.01,10.0,1
1787766960.539,llama32_3b,150915,running,2,3.175,800.034,5.56,0.695,817.15,4344.01,8.0,1
1787766961.144,llama32_3b,150915,running,2,3.94,992.927,6.01,0.6053,817.15,4344.01,5.0,1
1787766961.745,llama32_3b,150915,running,2,2.563,645.793,3.88,0.6008,817.15,4344.01,6.0,1
1787766962.348,llama32_3b,150915,running,2,4.361,1099.043,6.63,0.6033,817.15,4344.01,10.0,1
1787766963.038,llama32_3b,150915,running,2,3.618,911.618,6.29,0.69,817.15,4344.01,5.0,1
1787766963.548,llama32_3b,150915,running,2,3.055,769.812,3.93,0.5105,817.15,4344.01,0,1
1787766964.240,llama32_3b,150915,running,2,2.917,735.071,5.08,0.6911,817.15,4344.01,6.0,1
1787766964.839,llama32_3b,150915,running,2,3.379,851.405,5.1,0.599,817.15,4344.01,5.0,1
1787766965.442,llama32_3b,150915,running,2,3.064,772.161,4.66,0.6035,817.15,4344.01,0,1
1787766966.041,llama32_3b,150915,running,2,3.587,903.886,5.41,0.5985,817.15,4344.01,4.0,1
1787766966.740,llama32_3b,150915,running,2,3.758,947.032,6.62,0.699,817.15,4344.01,9.0,1
1787766967.441,llama32_3b,150915,running,2,2.636,664.291,4.66,0.7015,817.15,4344.01,0,1
1787766968.040,llama32_3b,150915,running,2,3.205,807.699,4.84,0.5992,817.15,4344.01,9.0,1
1787766968.640,llama32_3b,150915,running,2,2.376,598.644,3.59,0.5997,817.15,4344.01,2.0,1
1787766969.448,llama32_3b,150915,running,2,3.707,934.11,7.55,0.8083,817.15,4344.01,0,1
1787766970.638,llama32_3b,150915,running,2,1.167,294.185,3.5,1.1897,817.15,4344.01,2.0,1
1787766971.245,llama32_3b,150915,running,2,0.203,51.079,0.31,0.6069,817.15,4344.01,0,1
1787766972.042,llama32_3b,150915,running,2,1.409,355.049,2.83,0.7971,817.15,4344.01,0,1
1787766972.740,llama32_3b,150915,running,2,2.223,560.103,3.91,0.6981,817.15,4344.01,3.0,1
1787766973.348,llama32_3b,150915,running,2,3.408,858.804,5.22,0.6078,817.15,4344.01,0,1
1787766974.540,llama32_3b,150915,running,2,1.618,407.819,4.86,1.1917,817.15,4344.01,5.0,1
1787766975.142,llama32_3b,150915,running,2,2.444,615.985,3.71,0.6023,817.15,4344.01,0,1
1787766975.947,llama32_3b,150915,running,2,2.154,542.744,4.37,0.8052,817.15,4344.01,4.0,1
1787766976.645,llama32_3b,150915,running,2,3.294,830.075,5.79,0.6975,817.15,4344.01,4.0,1
1787766977.338,llama32_3b,150915,running,2,1.693,426.755,2.96,0.6936,817.15,4344.01,5.0,1
1787766977.940,llama32_3b,150915,running,2,2.208,556.349,3.35,0.6021,817.15,4344.01,0,1
1787766978.542,llama32_3b,150915,running,2,0.726,182.862,1.1,0.6015,51.2,4344.01,0,1
1787766979.240,llama32_3b,150915,running,2,0.045,11.457,0.08,0.6983,51.2,4344.01,0,1
1787766979.841,llama32_3b,150915,running,2,0.04,9.981,0.06,0.6012,51.2,,,0
1787766981.039,llama32_3b,150915,running,2,0.0,0.0,0.0,1.198,59.08,,,0
1787766981.642,llama32_3b,150915,running,2,0.039,9.952,0.06,0.6029,161.48,,,0
1787766982.249,llama32_3b,150915,running,2,0.059,14.836,0.09,0.6066,51.2,,,0
1787766983.042,llama32_3b,150915,running,2,0.005,1.261,0.01,0.7927,59.08,,,0
1787766983.644,llama32_3b,150915,running,1,0.02,4.982,0.03,0.6021,51.2,,,0
1787766984.249,llama32_3b,150915,running,2,0.007,1.653,0.01,0.6051,59.08,,,0
1787766984.845,llama32_3b,150915,running,2,0.013,3.357,0.02,0.5957,59.08,,,0
1787766985.446,llama32_3b,150915,running,2,0.046,11.632,0.07,0.6018,165.38,,,0
1787766986.043,llama32_3b,150915,running,2,0.04,10.063,0.06,0.5962,214.63,,,0
1787766986.644,llama32_3b,150915,running,2,0.02,4.989,0.03,0.6014,214.63,,,0
1787766987.248,llama32_3b,150915,running,2,0.039,9.926,0.06,0.6045,271.67,11.98,0,1
1787766987.850,llama32_3b,150915,running,2,0.046,11.638,0.07,0.6015,271.67,11.98,0,1
1787766988.544,llama32_3b,150915,running,2,0.017,4.324,0.03,0.6939,271.67,11.98,0,1
1787766989.148,llama32_3b,150915,running,2,0.033,8.275,0.05,0.6042,271.67,11.98,0,1
1787766989.848,llama32_3b,150915,running,2,0.04,10.006,0.07,0.6996,279.55,15.97,0,1
1787766990.539,llama32_3b,150915,running,2,0.034,8.68,0.06,0.6912,305.15,414.0,0,1
1787766991.143,llama32_3b,150915,running,2,0.072,18.212,0.11,0.604,327.58,414.0,0,1
1787766991.838,llama32_3b,150915,running,2,0.046,11.506,0.08,0.6953,334.75,414.0,0,1
1787766992.442,llama32_3b,150915,running,2,0.053,13.251,0.08,0.6037,340.58,414.0,0,1
1787766993.142,llama32_3b,150915,running,2,0.045,11.427,0.08,0.7001,364.24,414.0,0,1
1787766993.743,llama32_3b,150915,running,2,0.059,14.968,0.09,0.6013,374.07,414.0,0,1
1787766994.441,llama32_3b,150915,running,2,0.04,10.032,0.07,0.6978,378.06,414.0,0,1
1787766995.039,llama32_3b,150915,running,2,0.027,6.686,0.04,0.5983,367.0,414.0,0,1
1787766995.644,llama32_3b,150915,running,2,0.046,11.581,0.07,0.6044,368.95,414.0,0,1
1787766996.245,llama32_3b,150915,running,2,0.04,9.973,0.06,0.6016,368.95,414.0,0,1
1787766996.841,llama32_3b,150915,running,2,0.047,11.753,0.07,0.5956,368.95,414.0,0,1
1787766997.441,llama32_3b,150915,running,2,0.033,8.334,0.05,0.6,368.95,414.0,0,1
1787766998.040,llama32_3b,150915,running,2,0.046,11.681,0.07,0.5993,368.95,414.0,0,1
1787766998.642,llama32_3b,150915,running,2,0.046,11.629,0.07,0.6019,368.95,414.0,0,1
1787766999.241,llama32_3b,150915,running,2,0.053,13.366,0.08,0.5985,372.84,414.0,0,1
1787766999.842,llama32_3b,150915,running,2,0.053,13.305,0.08,0.6013,376.83,414.0,0,1
1787767000.442,llama32_3b,150915,running,2,0.053,13.333,0.08,0.6,506.78,414.0,0,1
1787767001.141,llama32_3b,150915,running,2,0.045,11.437,0.08,0.6995,1004.85,414.0,0,1
1787767001.744,llama32_3b,150915,running,2,0.059,14.946,0.09,0.6022,1548.19,414.0,0,1
1787767002.344,llama32_3b,150915,running,2,0.046,11.651,0.07,0.6008,2042.37,414.0,0,1
1787767002.942,llama32_3b,150915,running,2,0.033,8.366,0.05,0.5976,2302.26,2334.0,0,1
1787767003.544,llama32_3b,150915,running,2,0.046,11.618,0.07,0.6025,2302.26,2334.0,0,1
1787767004.143,llama32_3b,150915,running,2,0.06,15.034,0.09,0.5987,2300.21,2334.0,0,1
1787767004.938,llama32_3b,150915,running,2,0.05,12.582,0.1,0.7948,2289.66,2334.0,0,1
1787767005.541,llama32_3b,150915,running,2,0.046,11.606,0.07,0.6031,1810.12,2334.0,0,1
1787767006.146,llama32_3b,150915,running,2,0.059,14.886,0.09,0.6046,704.2,2334.0,0,1
1787767006.747,llama32_3b,150915,running,2,0.059,14.974,0.09,0.601,715.47,4276.02,0,1
1787767007.542,llama32_3b,150915,running,2,4.556,1148.151,9.13,0.7952,723.35,4276.02,0,1
1787767008.241,llama32_3b,150915,running,2,0.04,10.014,0.07,0.699,758.89,4328.04,0,1
1787767008.938,llama32_3b,150915,running,2,7.353,1853.068,12.92,0.6972,768.72,4333.98,0,1
1787767010.043,llama32_3b,150915,running,2,6.749,1700.857,18.8,1.1053,770.66,4333.98,0,1
1787767010.838,llama32_3b,150915,running,2,5.733,1444.64,11.48,0.7947,772.61,4333.98,0,1
1787767011.443,llama32_3b,150915,running,2,4.33,1091.261,6.6,0.6048,772.61,4333.98,0,1
1787767012.138,llama32_3b,150915,running,2,0.822,207.181,1.44,0.695,772.61,4333.98,0,1
1787767012.739,llama32_3b,150915,running,2,2.787,702.439,4.22,0.6008,790.32,4341.96,0,1
1787767013.444,llama32_3b,150915,running,2,3.585,903.295,6.37,0.7052,790.32,4341.96,5.0,1
1787767014.045,llama32_3b,150915,running,2,3.01,758.542,4.56,0.6012,790.32,4341.96,3.0,1
1787767014.839,llama32_3b,150915,running,2,1.404,353.879,2.81,0.7941,790.32,4341.96,3.0,1
1787767015.746,llama32_3b,150915,running,2,0.727,183.139,1.66,0.9064,790.32,4341.96,0,1
1787767016.540,llama32_3b,150915,running,2,1.019,256.885,2.04,0.7941,790.32,4341.96,2.0,1
1787767017.442,llama32_3b,150915,running,2,1.368,344.68,3.11,0.9023,790.32,4341.96,0,1
1787767018.048,llama32_3b,150915,running,2,2.644,666.263,4.04,0.6064,790.32,4341.96,0,1
1787767018.739,llama32_3b,150915,running,2,1.62,408.115,2.82,0.691,790.32,4341.96,10.0,1
1787767019.339,llama32_3b,150915,running,2,2.513,633.18,3.8,0.6001,790.32,4341.96,0,1
1787767019.940,llama32_3b,150915,running,2,1.869,471.018,2.83,0.6008,790.32,4341.96,0,1
1787767020.646,llama32_3b,150915,running,2,3.372,849.707,6.0,0.7061,790.32,4341.96,6.0,1
1787767021.341,llama32_3b,150915,running,2,3.877,976.956,6.79,0.695,790.32,4341.96,8.0,1
1787767022.241,llama32_3b,150915,running,2,2.144,540.39,4.86,0.8994,790.32,4341.96,0,1
1787767023.044,llama32_3b,150915,running,2,3.637,916.412,7.36,0.8031,790.32,4341.96,7.0,1
1787767024.038,llama32_3b,150915,running,2,1.952,491.811,4.89,0.9943,790.32,4341.96,0,1
1787767024.739,llama32_3b,150915,running,2,2.876,724.862,5.08,0.7008,790.32,4341.96,0,1
1787767025.443,llama32_3b,150915,running,2,2.688,677.445,4.77,0.7041,790.32,4341.96,0,1
1787767026.045,llama32_3b,150915,running,2,2.559,644.85,3.88,0.6017,790.32,4341.96,0,1
1787767026.645,llama32_3b,150915,running,2,2.5,629.941,3.78,0.6001,790.32,4341.96,0,1
1787767027.345,llama32_3b,150915,running,2,1.961,494.166,3.46,0.7002,790.32,4341.96,0,1
1787767028.139,llama32_3b,150915,running,2,1.999,503.677,4.0,0.7942,790.32,4341.96,4.0,1
1787767028.742,llama32_3b,150915,running,2,2.673,673.606,4.06,0.6027,790.32,4341.96,0,1
1787767029.543,llama32_3b,150915,running,2,2.402,605.421,4.85,0.8011,790.32,4341.96,3.0,1
1787767030.247,llama32_3b,150915,running,2,1.014,255.616,1.8,0.7042,790.32,4341.96,4.0,1
1787767030.940,llama32_3b,150915,running,2,2.405,606.132,4.2,0.6929,790.32,4341.96,0,1
1787767031.545,llama32_3b,150915,running,2,2.007,505.832,3.06,0.6049,790.32,4341.96,0,1
1787767032.144,llama32_3b,150915,running,2,3.059,770.813,4.62,0.5994,790.32,4341.96,0,1
1787767032.749,llama32_3b,150915,running,2,1.95,491.351,2.97,0.6045,790.32,4341.96,0,1
1787767033.443,llama32_3b,150915,running,2,2.56,645.223,4.48,0.6943,790.32,4341.96,5.0,1
1787767034.143,llama32_3b,150915,running,2,2.308,581.698,4.07,0.6997,790.32,4341.96,9.0,1
1787767034.842,llama32_3b,150915,running,2,2.538,639.482,4.47,0.699,790.32,4341.96,0,1
1787767035.444,llama32_3b,150915,running,2,2.77,697.961,4.2,0.6018,790.32,4341.96,5.0,1
1787767036.142,llama32_3b,150915,running,2,3.853,970.888,6.78,0.6983,790.32,4341.96,11.0,1
1787767036.844,llama32_3b,150915,running,2,2.047,515.745,3.62,0.7019,790.32,4341.96,0,1
1787767037.539,llama32_3b,150915,running,2,1.976,498.015,3.46,0.6948,790.32,4341.96,5.0,1
1787767038.238,llama32_3b,150915,running,2,2.537,639.247,4.47,0.6993,790.32,4341.96,7.0,1
1787767038.842,llama32_3b,150915,running,2,3.075,774.968,4.68,0.6039,790.32,4341.96,0,1
1787767039.541,llama32_3b,150915,running,2,2.078,523.539,3.66,0.6991,790.32,4341.96,0,1
1787767040.142,llama32_3b,150915,running,2,2.026,510.674,3.07,0.6012,790.32,4341.96,5.0,1
1787767040.745,llama32_3b,150915,running,2,1.804,454.483,2.74,0.6029,790.32,4341.96,5.0,1
1787767041.538,llama32_3b,150915,running,2,2.242,564.969,4.48,0.793,790.32,4341.96,0,1
1787767042.139,llama32_3b,150915,running,2,2.1,529.271,3.18,0.6008,790.32,4341.96,0,1
1787767042.740,llama32_3b,150915,running,2,3.22,811.51,4.88,0.6013,790.32,4341.96,8.0,1
1787767043.339,llama32_3b,150915,running,2,3.119,786.066,4.71,0.5992,790.32,4341.96,0,1
1787767043.940,llama32_3b,150915,running,2,3.568,899.03,5.4,0.6006,790.32,4341.96,3.0,1
1787767044.740,llama32_3b,150915,running,2,1.841,463.859,3.71,0.7998,790.32,4341.96,0,1
1787767045.346,llama32_3b,150915,running,2,1.879,473.457,2.87,0.6062,790.32,4341.96,5.0,1
1787767046.045,llama32_3b,150915,running,2,1.8,453.509,3.17,0.699,790.32,4341.96,0,1
1787767046.640,llama32_3b,150915,running,2,2.396,603.692,3.59,0.5947,790.32,4341.96,4.0,1
1787767047.239,llama32_3b,150915,running,2,2.747,692.341,4.15,0.5994,790.32,4341.96,0,1
