timestamp,activity,root_pid,status,n_procs,cpu_percent,cpu_percent_cores,cpu_seconds_delta,interval_s,ram_mb,gpu_mem_mb,gpu_util_percent,gpu_pids_matched
1788139259.789,qwen25_3b,387147,running,2,,,,,708.2,3057.97,0.0,1
1788139260.483,qwen25_3b,387147,running,2,8.145,2052.464,14.25,0.6943,733.8,3065.96,6.0,1
1788139260.992,qwen25_3b,387147,running,2,10.627,2677.966,13.62,0.5086,733.8,3065.96,21.0,1
1788139261.500,qwen25_3b,387147,running,2,11.009,2774.279,14.1,0.5082,733.8,3065.96,25.0,1
1788139262.006,qwen25_3b,387147,running,2,10.614,2674.785,13.55,0.5066,733.8,3065.96,25.0,1
1788139262.583,qwen25_3b,387147,running,2,9.532,2402.043,13.84,0.5762,733.8,3065.96,26.0,1
1788139263.090,qwen25_3b,387147,running,2,10.942,2757.431,13.98,0.507,733.8,3065.96,25.0,1
1788139263.598,qwen25_3b,387147,running,2,10.592,2669.127,13.57,0.5084,733.8,3065.96,23.0,1
1788139264.107,qwen25_3b,387147,running,2,11.102,2797.773,14.23,0.5086,733.8,3065.96,26.0,1
1788139264.682,qwen25_3b,387147,running,2,9.422,2374.445,13.67,0.5757,733.8,3065.96,18.0,1
1788139265.189,qwen25_3b,387147,running,2,10.592,2669.211,13.53,0.5069,733.8,3065.96,17.0,1
1788139265.696,qwen25_3b,387147,running,2,10.62,2676.218,13.55,0.5063,733.8,3065.96,24.0,1
1788139266.282,qwen25_3b,387147,running,2,9.993,2518.36,14.78,0.5869,733.8,3065.96,23.0,1
1788139266.789,qwen25_3b,387147,running,2,10.821,2726.822,13.8,0.5061,733.8,3065.96,27.0,1
1788139267.295,qwen25_3b,387147,running,2,10.67,2688.777,13.63,0.5069,733.8,3065.96,22.0,1
1788139267.802,qwen25_3b,387147,running,2,10.65,2683.828,13.6,0.5067,733.8,3065.96,24.0,1
1788139268.312,qwen25_3b,387147,running,2,11.034,2780.575,14.18,0.51,733.8,3065.96,24.0,1
1788139268.888,qwen25_3b,387147,running,2,9.575,2412.91,13.89,0.5757,733.8,3065.96,25.0,1
1788139269.395,qwen25_3b,387147,running,2,10.661,2686.479,13.63,0.5074,733.8,3065.96,25.0,1
1788139269.901,qwen25_3b,387147,running,2,11.184,2818.46,14.27,0.5063,733.8,3065.96,18.0,1
1788139270.483,qwen25_3b,387147,running,2,9.349,2356.072,13.71,0.5819,733.8,3065.96,14.0,1
1788139270.990,qwen25_3b,387147,running,2,11.06,2787.109,14.13,0.507,733.8,3065.96,25.0,1
1788139271.497,qwen25_3b,387147,running,2,10.546,2657.573,13.47,0.5069,733.8,3065.96,23.0,1
1788139272.004,qwen25_3b,387147,running,2,10.932,2754.892,13.95,0.5064,733.8,3065.96,26.0,1
1788139272.582,qwen25_3b,387147,running,2,9.385,2364.909,13.69,0.5789,733.8,3065.96,24.0,1
1788139273.089,qwen25_3b,387147,running,2,10.857,2735.967,13.87,0.507,733.8,3065.96,22.0,1
1788139273.596,qwen25_3b,387147,running,2,10.758,2711.127,13.74,0.5068,733.8,3065.96,21.0,1
1788139274.102,qwen25_3b,387147,running,2,10.953,2760.15,13.95,0.5054,733.8,3065.96,21.0,1
1788139274.608,qwen25_3b,387147,running,2,10.866,2738.261,13.87,0.5065,747.52,3065.96,2.0,1
1788139275.188,qwen25_3b,387147,running,2,9.403,2369.488,13.74,0.5799,771.17,3069.95,24.0,1
1788139275.696,qwen25_3b,387147,running,2,10.756,2710.512,13.76,0.5077,771.17,3069.95,22.0,1
1788139276.203,qwen25_3b,387147,running,2,10.756,2710.566,13.74,0.5069,771.17,3069.95,21.0,1
1788139276.709,qwen25_3b,387147,running,2,10.648,2683.323,13.59,0.5065,771.17,3069.95,26.0,1
1788139277.283,qwen25_3b,387147,running,2,9.425,2375.187,13.63,0.5738,771.17,3069.95,23.0,1
1788139277.789,qwen25_3b,387147,running,2,10.757,2710.666,13.72,0.5061,771.17,3069.95,21.0,1
1788139278.295,qwen25_3b,387147,running,2,10.544,2657.009,13.45,0.5062,771.17,3069.95,24.0,1
1788139278.802,qwen25_3b,387147,running,2,11.009,2774.249,14.05,0.5064,771.17,3069.95,21.0,1
1788139279.308,qwen25_3b,387147,running,2,10.533,2654.262,13.43,0.506,771.17,3069.95,23.0,1
1788139279.815,qwen25_3b,387147,running,2,10.721,2701.613,13.7,0.5071,771.17,3069.95,22.0,1
1788139280.388,qwen25_3b,387147,running,2,9.136,2302.287,13.19,0.5729,771.17,3069.95,23.0,1
1788139280.894,qwen25_3b,387147,running,2,11.408,2874.704,14.55,0.5061,771.17,3069.95,27.0,1
1788139281.400,qwen25_3b,387147,running,2,10.489,2643.154,13.38,0.5062,771.17,3069.95,19.0,1
1788139281.906,qwen25_3b,387147,running,2,10.981,2767.209,14.01,0.5063,771.17,3069.95,21.0,1
1788139282.486,qwen25_3b,387147,running,2,7.879,1985.394,11.51,0.5797,39.22,3069.95,4.0,1
1788139282.992,qwen25_3b,387147,running,2,0.0,0.0,0.0,0.5062,114.07,,,0
1788139283.498,qwen25_3b,387147,running,2,0.345,87.051,0.44,0.5054,39.22,,,0
1788139284.048,qwen25_3b,387147,running,2,0.007,1.817,0.01,0.5504,39.22,414.0,0,1
1788139284.554,qwen25_3b,387147,running,3,0.016,3.955,0.02,0.5057,316.83,14.03,0,1
1788139285.060,qwen25_3b,387147,running,3,0.705,177.765,0.9,0.5063,359.73,828.01,1.0,2
1788139285.566,qwen25_3b,387147,running,3,0.392,98.726,0.5,0.5065,2208.36,2664.04,13.0,2
1788139286.084,qwen25_3b,387147,running,2,7.408,1866.862,9.66,0.5174,709.02,3057.97,21.0,1
1788139286.685,qwen25_3b,387147,running,2,11.315,2851.257,17.13,0.6008,709.02,3057.97,2.0,1
1788139287.383,qwen25_3b,387147,running,2,10.947,2758.762,19.27,0.6985,709.02,3057.97,0.0,1
1788139288.082,qwen25_3b,387147,running,2,9.216,2322.551,16.24,0.6992,728.78,3064.01,0.0,1
1788139288.683,qwen25_3b,387147,running,2,10.136,2554.158,15.35,0.601,734.62,3065.96,13.0,1
1788139289.192,qwen25_3b,387147,running,2,10.629,2678.416,13.62,0.5085,734.62,3065.96,15.0,1
1788139289.698,qwen25_3b,387147,running,2,10.765,2712.789,13.74,0.5065,734.62,3065.96,21.0,1
1788139290.207,qwen25_3b,387147,running,2,10.781,2716.937,13.81,0.5083,734.62,3065.96,17.0,1
1788139290.783,qwen25_3b,387147,running,2,9.446,2380.487,13.71,0.5759,734.62,3065.96,23.0,1
1788139291.290,qwen25_3b,387147,running,2,10.881,2742.019,13.9,0.5069,734.62,3065.96,22.0,1
1788139291.797,qwen25_3b,387147,running,2,10.73,2704.051,13.72,0.5074,734.62,3065.96,22.0,1
1788139292.304,qwen25_3b,387147,running,2,10.63,2678.649,13.57,0.5066,734.62,3065.96,23.0,1
1788139292.811,qwen25_3b,387147,running,2,10.74,2706.357,13.74,0.5077,734.62,3065.96,25.0,1
1788139293.385,qwen25_3b,387147,running,2,9.686,2440.748,14.01,0.574,734.62,3065.96,23.0,1
1788139293.893,qwen25_3b,387147,running,2,10.465,2637.294,13.38,0.5073,734.62,3065.96,15.0,1
1788139294.399,qwen25_3b,387147,running,2,10.462,2636.499,13.35,0.5064,734.62,3065.96,21.0,1
1788139294.905,qwen25_3b,387147,running,2,10.852,2734.814,13.85,0.5064,734.62,3065.96,25.0,1
1788139295.485,qwen25_3b,387147,running,2,9.694,2442.93,14.16,0.5796,734.62,3065.96,26.0,1
1788139295.992,qwen25_3b,387147,running,2,10.771,2714.338,13.77,0.5073,734.62,3065.96,25.0,1
1788139296.499,qwen25_3b,387147,running,2,11.088,2794.26,14.17,0.5071,734.62,3065.96,25.0,1
1788139297.083,qwen25_3b,387147,running,2,9.872,2487.707,14.52,0.5837,734.62,3065.96,23.0,1
1788139297.590,qwen25_3b,387147,running,2,10.652,2684.267,13.61,0.507,734.62,3065.96,16.0,1
1788139298.097,qwen25_3b,387147,running,2,10.625,2677.607,13.58,0.5072,734.62,3065.96,24.0,1
1788139298.603,qwen25_3b,387147,running,2,10.744,2707.473,13.7,0.506,734.62,3065.96,22.0,1
1788139299.183,qwen25_3b,387147,running,2,10.179,2565.109,14.86,0.5793,734.62,3065.96,18.0,1
1788139299.692,qwen25_3b,387147,running,1,0.016,3.922,0.02,0.5099,39.22,,,0
1788139300.198,qwen25_3b,387147,running,2,0.008,1.979,0.01,0.5053,206.54,,,0
1788139300.702,qwen25_3b,387147,running,2,0.0,0.0,0.0,0.504,222.31,,,0
1788139301.208,qwen25_3b,387147,running,3,0.024,5.925,0.03,0.5063,328.7,,,0
1788139301.714,qwen25_3b,387147,running,3,0.416,104.827,0.53,0.5056,592.08,425.98,1.0,2
1788139302.222,qwen25_3b,387147,running,3,0.39,98.338,0.5,0.5085,2472.14,2274.0,11.0,2
1788139302.784,qwen25_3b,387147,running,2,8.661,2182.461,12.26,0.5618,709.12,3057.97,16.0,1
1788139303.483,qwen25_3b,387147,running,2,11.041,2782.252,19.44,0.6987,709.12,3057.97,0.0,1
1788139304.087,qwen25_3b,387147,running,2,10.963,2762.59,16.71,0.6049,711.07,3057.97,0.0,1
1788139304.783,qwen25_3b,387147,running,2,9.384,2364.81,16.45,0.6956,732.67,3061.96,0.0,1
1788139305.291,qwen25_3b,387147,running,2,10.201,2570.727,13.05,0.5076,738.61,3068.01,15.0,1
1788139305.882,qwen25_3b,387147,running,2,10.105,2546.544,15.06,0.5914,738.61,3068.01,14.0,1
1788139306.393,qwen25_3b,387147,running,2,10.715,2700.14,13.79,0.5107,738.61,3068.01,16.0,1
1788139306.899,qwen25_3b,387147,running,2,10.925,2753.183,13.93,0.506,738.61,3068.01,21.0,1
1788139307.405,qwen25_3b,387147,running,2,10.967,2763.769,14.0,0.5066,738.61,3068.01,20.0,1
1788139307.983,qwen25_3b,387147,running,2,9.245,2329.701,13.46,0.5778,738.61,3068.01,19.0,1
1788139308.491,qwen25_3b,387147,running,2,10.907,2748.611,13.97,0.5083,738.61,3068.01,22.0,1
1788139308.999,qwen25_3b,387147,running,2,10.754,2710.119,13.76,0.5077,738.61,3068.01,26.0,1
1788139309.505,qwen25_3b,387147,running,2,10.593,2669.556,13.51,0.5061,738.61,3068.01,24.0,1
1788139310.011,qwen25_3b,387147,running,2,10.903,2747.538,13.9,0.5059,738.61,3068.01,27.0,1
1788139310.587,qwen25_3b,387147,running,2,9.273,2336.912,13.46,0.576,738.61,3068.01,25.0,1
1788139311.094,qwen25_3b,387147,running,2,10.812,2724.563,13.82,0.5072,738.61,3068.01,24.0,1
1788139311.682,qwen25_3b,387147,running,2,10.556,2660.17,15.64,0.5879,738.61,3068.01,20.0,1
1788139312.190,qwen25_3b,387147,running,2,10.31,2597.996,13.19,0.5077,738.61,3068.01,14.0,1
1788139312.697,qwen25_3b,387147,running,2,10.802,2722.076,13.81,0.5073,738.61,3068.01,24.0,1
1788139313.282,qwen25_3b,387147,running,2,9.698,2443.798,14.29,0.5847,738.61,3068.01,22.0,1
1788139313.788,qwen25_3b,387147,running,2,10.683,2692.22,13.62,0.5059,738.61,3068.01,24.0,1
1788139314.294,qwen25_3b,387147,running,2,10.706,2697.877,13.66,0.5063,738.61,3068.01,24.0,1
1788139314.800,qwen25_3b,387147,running,2,12.031,3031.909,15.34,0.506,752.44,3068.01,10.0,1
1788139315.389,qwen25_3b,387147,running,2,9.107,2294.851,13.51,0.5887,775.99,3072.0,26.0,1
1788139315.897,qwen25_3b,387147,running,2,10.931,2754.546,14.01,0.5086,775.99,3072.0,20.0,1
1788139316.405,qwen25_3b,387147,running,2,10.808,2723.493,13.83,0.5078,778.04,3072.0,20.0,1
1788139316.912,qwen25_3b,387147,running,2,10.778,2716.013,13.76,0.5066,778.04,3072.0,20.0,1
1788139317.488,qwen25_3b,387147,running,2,9.275,2337.354,13.46,0.5759,778.04,3072.0,21.0,1
1788139317.994,qwen25_3b,387147,running,2,11.09,2794.556,14.16,0.5067,778.04,3072.0,21.0,1
1788139318.501,qwen25_3b,387147,running,2,10.528,2653.08,13.45,0.507,778.04,3072.0,21.0,1
1788139319.007,qwen25_3b,387147,running,2,11.207,2824.279,14.29,0.506,778.04,3072.0,21.0,1
1788139319.587,qwen25_3b,387147,running,2,9.103,2293.832,13.3,0.5798,778.04,3072.0,18.0,1
1788139320.094,qwen25_3b,387147,running,2,11.108,2799.097,14.18,0.5066,778.04,3072.0,23.0,1
1788139320.601,qwen25_3b,387147,running,2,10.648,2683.258,13.62,0.5076,778.04,3072.0,22.0,1
1788139321.108,qwen25_3b,387147,running,2,11.02,2777.068,14.06,0.5063,778.04,3072.0,21.0,1
1788139321.687,qwen25_3b,387147,running,2,9.24,2328.536,13.49,0.5793,778.04,3072.0,21.0,1
1788139322.194,qwen25_3b,387147,running,2,11.121,2802.585,14.21,0.507,778.04,3072.0,20.0,1
1788139322.702,qwen25_3b,387147,running,2,10.729,2703.641,13.72,0.5075,778.04,3072.0,20.0,1
1788139323.208,qwen25_3b,387147,running,2,10.942,2757.388,13.96,0.5063,778.04,3072.0,20.0,1
1788139323.788,qwen25_3b,387147,running,2,9.191,2316.036,13.44,0.5803,778.04,3072.0,20.0,1
1788139324.295,qwen25_3b,387147,running,2,11.339,2857.349,14.49,0.5071,778.04,3072.0,20.0,1
1788139324.802,qwen25_3b,387147,running,2,10.537,2655.373,13.47,0.5073,778.04,3072.0,19.0,1
1788139325.386,qwen25_3b,387147,running,2,10.176,2564.3,14.96,0.5834,778.04,3072.0,19.0,1
1788139325.893,qwen25_3b,387147,running,2,10.225,2576.681,13.06,0.5069,778.04,3072.0,15.0,1
1788139326.483,qwen25_3b,387147,running,2,10.499,2645.737,15.63,0.5908,778.04,3072.0,13.0,1
1788139326.991,qwen25_3b,387147,running,2,10.337,2605.018,13.23,0.5079,778.04,3072.0,15.0,1
1788139327.498,qwen25_3b,387147,running,2,10.767,2713.271,13.75,0.5068,778.04,3072.0,13.0,1
1788139328.083,qwen25_3b,387147,running,2,10.249,2582.789,15.11,0.585,778.04,3072.0,15.0,1
1788139328.591,qwen25_3b,387147,running,2,10.219,2575.264,13.09,0.5083,778.04,3072.0,14.0,1
1788139329.099,qwen25_3b,387147,running,2,10.518,2650.457,13.44,0.5071,778.04,3072.0,20.0,1
1788139329.605,qwen25_3b,387147,running,2,10.75,2709.114,13.71,0.5061,778.04,3072.0,19.0,1
1788139330.110,qwen25_3b,387147,running,2,10.884,2742.683,13.87,0.5057,778.04,3072.0,21.0,1
1788139330.687,qwen25_3b,387147,running,2,9.408,2370.718,13.68,0.577,778.04,3072.0,21.0,1
1788139331.193,qwen25_3b,387147,running,2,10.809,2723.745,13.78,0.5059,778.04,3072.0,22.0,1
1788139331.701,qwen25_3b,387147,running,2,10.77,2714.052,13.79,0.5081,778.04,3072.0,25.0,1
1788139332.282,qwen25_3b,387147,running,2,9.542,2404.669,13.96,0.5805,778.04,3072.0,24.0,1
1788139332.790,qwen25_3b,387147,running,2,11.834,2982.086,15.16,0.5084,778.04,3072.0,18.0,1
1788139333.298,qwen25_3b,387147,running,2,11.28,2842.541,14.42,0.5073,856.78,3072.0,0.0,1
1788139333.890,qwen25_3b,387147,running,2,9.12,2298.26,13.62,0.5926,856.78,3072.0,23.0,1
1788139334.398,qwen25_3b,387147,running,2,10.239,2580.301,13.1,0.5077,856.78,3072.0,24.0,1
1788139334.905,qwen25_3b,387147,running,2,11.648,2935.284,14.89,0.5073,856.78,3072.0,22.0,1
1788139335.488,qwen25_3b,387147,running,2,9.226,2325.005,13.56,0.5832,856.78,3072.0,18.0,1
1788139335.995,qwen25_3b,387147,running,2,10.92,2751.89,13.95,0.5069,856.78,3072.0,21.0,1
1788139336.503,qwen25_3b,387147,running,2,10.912,2749.866,13.97,0.508,856.78,3072.0,22.0,1
1788139337.010,qwen25_3b,387147,running,2,10.458,2635.494,13.35,0.5065,856.78,3072.0,18.0,1
1788139337.583,qwen25_3b,387147,running,2,9.446,2380.487,13.64,0.573,856.78,3072.0,26.0,1
1788139338.089,qwen25_3b,387147,running,2,10.646,2682.831,13.59,0.5066,856.78,3072.0,18.0,1
1788139338.596,qwen25_3b,387147,running,2,10.541,2656.384,13.45,0.5063,856.78,3072.0,25.0,1
1788139339.182,qwen25_3b,387147,running,2,10.451,2633.653,15.44,0.5863,856.78,3072.0,23.0,1
1788139339.691,qwen25_3b,387147,running,2,10.626,2677.657,13.62,0.5087,856.78,3072.0,20.0,1
1788139340.198,qwen25_3b,387147,running,2,10.674,2689.796,13.65,0.5075,856.78,3072.0,19.0,1
1788139340.705,qwen25_3b,387147,running,2,10.786,2718.133,13.77,0.5066,856.78,3072.0,24.0,1
1788139341.217,qwen25_3b,387147,running,2,10.979,2766.831,14.16,0.5118,856.78,3072.0,23.0,1
1788139341.802,qwen25_3b,387147,running,2,9.644,2430.19,14.22,0.5851,876.44,3072.0,0.0,1
1788139342.308,qwen25_3b,387147,running,2,11.102,2797.727,14.16,0.5061,876.44,3072.0,28.0,1
1788139342.888,qwen25_3b,387147,running,2,9.321,2348.831,13.62,0.5799,876.44,3072.0,22.0,1
1788139343.397,qwen25_3b,387147,running,2,11.001,2772.135,14.11,0.509,876.44,3072.0,22.0,1
1788139343.903,qwen25_3b,387147,running,2,10.786,2718.049,13.76,0.5062,876.44,3072.0,21.0,1
1788139344.409,qwen25_3b,387147,running,2,10.731,2704.267,13.69,0.5062,876.44,3072.0,21.0,1
1788139344.988,qwen25_3b,387147,running,2,9.595,2418.011,13.99,0.5786,876.44,3072.0,20.0,1
1788139345.493,qwen25_3b,387147,running,2,10.527,2652.769,13.41,0.5055,876.44,3072.0,22.0,1
1788139346.001,qwen25_3b,387147,running,2,11.053,2785.269,14.14,0.5077,876.44,3072.0,18.0,1
1788139346.508,qwen25_3b,387147,running,2,10.604,2672.276,13.55,0.5071,876.44,3072.0,19.0,1
1788139347.087,qwen25_3b,387147,running,2,9.498,2393.443,13.87,0.5795,876.44,3072.0,21.0,1
1788139347.595,qwen25_3b,387147,running,2,10.905,2748.072,13.96,0.508,876.44,3072.0,25.0,1
1788139348.105,qwen25_3b,387147,running,2,10.638,2680.739,13.65,0.5092,876.44,3072.0,22.0,1
1788139348.683,qwen25_3b,387147,running,2,9.686,2440.899,14.11,0.5781,876.44,3072.0,24.0,1
1788139349.190,qwen25_3b,387147,running,2,10.864,2737.761,13.88,0.507,876.44,3072.0,26.0,1
1788139349.697,qwen25_3b,387147,running,2,10.493,2644.326,13.42,0.5075,876.44,3072.0,24.0,1
1788139350.205,qwen25_3b,387147,running,2,11.487,2894.833,14.7,0.5078,876.44,3072.0,19.0,1
1788139350.788,qwen25_3b,387147,running,2,9.199,2318.113,13.52,0.5832,876.44,3072.0,19.0,1
1788139351.295,qwen25_3b,387147,running,2,10.919,2751.711,13.94,0.5066,876.44,3072.0,24.0,1
1788139351.801,qwen25_3b,387147,running,2,10.883,2742.582,13.88,0.5061,876.44,3072.0,25.0,1
1788139352.310,qwen25_3b,387147,running,2,10.55,2658.594,13.53,0.5089,876.44,3072.0,25.0,1
1788139352.882,qwen25_3b,387147,running,2,9.255,2332.146,13.34,0.572,876.44,3072.0,24.0,1
1788139353.388,qwen25_3b,387147,running,2,10.713,2699.787,13.67,0.5063,876.44,3072.0,25.0,1
1788139353.894,qwen25_3b,387147,running,2,10.745,2707.694,13.7,0.506,876.44,3072.0,22.0,1
1788139354.401,qwen25_3b,387147,running,2,11.127,2804.074,14.22,0.5071,876.44,3072.0,23.0,1
1788139354.983,qwen25_3b,387147,running,2,9.555,2407.795,14.0,0.5814,876.44,3072.0,22.0,1
1788139355.490,qwen25_3b,387147,running,2,10.742,2706.952,13.74,0.5076,876.44,3072.0,22.0,1
1788139355.998,qwen25_3b,387147,running,2,11.839,2983.474,15.16,0.5081,902.04,3072.0,9.0,1
1788139356.591,qwen25_3b,387147,running,2,9.273,2336.877,13.84,0.5922,943.41,3072.0,6.0,1
1788139357.097,qwen25_3b,387147,running,2,10.753,2709.703,13.73,0.5067,943.41,3072.0,27.0,1
1788139357.603,qwen25_3b,387147,running,2,10.815,2725.494,13.79,0.506,943.41,3072.0,21.0,1
1788139358.183,qwen25_3b,387147,running,2,9.487,2390.834,13.85,0.5793,943.41,3072.0,21.0,1
1788139358.689,qwen25_3b,387147,running,2,10.734,2704.907,13.71,0.5069,943.41,3072.0,20.0,1
1788139359.197,qwen25_3b,387147,running,2,10.948,2758.922,14.0,0.5074,943.41,3072.0,22.0,1
1788139359.704,qwen25_3b,387147,running,2,10.769,2713.871,13.76,0.507,943.41,3072.0,17.0,1
1788139360.283,qwen25_3b,387147,running,2,9.452,2381.885,13.8,0.5794,943.41,3072.0,19.0,1
1788139360.790,qwen25_3b,387147,running,2,10.668,2688.284,13.61,0.5063,943.41,3072.0,22.0,1
1788139361.296,qwen25_3b,387147,running,2,10.682,2691.889,13.63,0.5063,943.41,3072.0,20.0,1
1788139361.803,qwen25_3b,387147,running,2,10.621,2676.443,13.57,0.507,943.41,3072.0,20.0,1
1788139362.310,qwen25_3b,387147,running,2,11.236,2831.416,14.36,0.5072,943.41,3072.0,21.0,1
1788139362.888,qwen25_3b,387147,running,2,9.453,2382.147,13.76,0.5776,943.41,3072.0,20.0,1
1788139363.394,qwen25_3b,387147,running,2,10.923,2752.677,13.95,0.5068,943.41,3072.0,21.0,1
1788139363.901,qwen25_3b,387147,running,2,10.633,2679.55,13.57,0.5064,943.41,3072.0,20.0,1
1788139364.407,qwen25_3b,387147,running,2,10.913,2750.012,13.92,0.5062,943.41,3072.0,20.0,1
1788139364.988,qwen25_3b,387147,running,2,9.27,2336.076,13.58,0.5813,943.41,3072.0,20.0,1
1788139365.495,qwen25_3b,387147,running,2,11.084,2793.108,14.15,0.5066,943.41,3072.0,20.0,1
1788139366.001,qwen25_3b,387147,running,2,10.564,2662.028,13.48,0.5064,943.41,3072.0,20.0,1
1788139366.582,qwen25_3b,387147,running,2,9.705,2445.635,14.21,0.581,943.41,3072.0,20.0,1
1788139367.092,qwen25_3b,387147,running,2,10.955,2760.653,14.06,0.5093,943.41,3072.0,20.0,1
1788139367.599,qwen25_3b,387147,running,2,10.719,2701.26,13.69,0.5068,943.41,3072.0,19.0,1
1788139368.106,qwen25_3b,387147,running,2,11.127,2804.079,14.22,0.5071,943.41,3072.0,19.0,1
1788139368.688,qwen25_3b,387147,running,2,9.135,2302.143,13.4,0.5821,943.41,3072.0,20.0,1
1788139369.196,qwen25_3b,387147,running,2,12.483,3145.717,16.0,0.5086,943.41,3072.0,19.0,1
1788139369.788,qwen25_3b,387147,running,2,9.197,2317.545,13.72,0.592,943.41,3072.0,14.0,1
1788139370.295,qwen25_3b,387147,running,2,10.278,2590.064,13.11,0.5062,939.42,3072.0,16.0,1
1788139370.801,qwen25_3b,387147,running,2,11.727,2955.188,14.98,0.5069,939.42,3072.0,22.0,1
1788139371.387,qwen25_3b,387147,running,2,8.845,2228.964,13.06,0.5859,939.42,3072.0,20.0,1
1788139371.895,qwen25_3b,387147,running,2,10.844,2732.642,13.86,0.5072,939.42,3072.0,24.0,1
1788139372.401,qwen25_3b,387147,running,2,11.101,2797.348,14.16,0.5062,939.42,3072.0,24.0,1
1788139372.908,qwen25_3b,387147,running,2,10.973,2765.316,14.02,0.507,949.25,3072.0,14.0,1
1788139373.488,qwen25_3b,387147,running,2,9.35,2356.119,13.68,0.5806,1031.88,3072.0,1.0,1
1788139373.996,qwen25_3b,387147,running,2,10.606,2672.661,13.56,0.5074,1031.88,3072.0,20.0,1
1788139374.502,qwen25_3b,387147,running,2,11.176,2816.448,14.27,0.5067,1031.88,3072.0,24.0,1
1788139375.087,qwen25_3b,387147,running,2,9.543,2404.927,14.05,0.5842,1031.88,3072.0,23.0,1
1788139375.594,qwen25_3b,387147,running,2,10.842,2732.276,13.87,0.5076,1031.88,3072.0,23.0,1
1788139376.100,qwen25_3b,387147,running,2,10.563,2661.985,13.47,0.506,1031.88,3072.0,21.0,1
1788139376.611,qwen25_3b,387147,running,2,10.799,2721.389,13.89,0.5104,1031.88,3072.0,20.0,1
1788139377.182,qwen25_3b,387147,running,2,9.385,2365.096,13.52,0.5716,1031.88,3072.0,24.0,1
1788139377.690,qwen25_3b,387147,running,2,11.002,2772.531,14.09,0.5082,1031.88,3072.0,27.0,1
1788139378.200,qwen25_3b,387147,running,2,11.092,2795.208,14.23,0.5091,1031.88,3072.0,28.0,1
1788139378.708,qwen25_3b,387147,running,2,10.765,2712.728,13.78,0.508,1031.88,3072.0,22.0,1
1788139379.287,qwen25_3b,387147,running,2,9.479,2388.674,13.85,0.5798,1031.88,3072.0,25.0,1
1788139379.797,qwen25_3b,387147,running,2,10.605,2672.439,13.61,0.5093,1031.88,3072.0,23.0,1
1788139380.304,qwen25_3b,387147,running,2,10.953,2760.07,13.99,0.5069,1031.88,3072.0,24.0,1
1788139380.811,qwen25_3b,387147,running,2,10.503,2646.72,13.44,0.5078,1031.88,3072.0,22.0,1
1788139381.383,qwen25_3b,387147,running,2,9.4,2368.755,13.54,0.5716,1031.88,3072.0,24.0,1
1788139381.889,qwen25_3b,387147,running,2,11.179,2817.121,14.27,0.5065,1031.88,3072.0,25.0,1
1788139382.396,qwen25_3b,387147,running,2,10.379,2615.45,13.25,0.5066,1031.88,3072.0,22.0,1
1788139382.903,qwen25_3b,387147,running,2,10.858,2736.286,13.87,0.5069,1031.88,3072.0,24.0,1
1788139383.482,qwen25_3b,387147,running,2,9.5,2394.02,13.87,0.5794,1051.55,3072.0,9.0,1
1788139383.989,qwen25_3b,387147,running,2,10.603,2672.002,13.54,0.5067,1063.42,3072.0,25.0,1
1788139384.496,qwen25_3b,387147,running,2,10.993,2770.128,14.03,0.5065,1063.42,3072.0,21.0,1
1788139385.001,qwen25_3b,387147,running,2,10.784,2717.666,13.75,0.5059,1063.42,3072.0,20.0,1
1788139385.583,qwen25_3b,387147,running,2,9.589,2416.485,14.05,0.5814,1063.42,3072.0,19.0,1
1788139386.093,qwen25_3b,387147,running,2,10.866,2738.184,13.98,0.5106,1063.42,3072.0,21.0,1
1788139386.603,qwen25_3b,387147,running,2,11.017,2776.264,14.14,0.5093,1063.42,3072.0,21.0,1
1788139387.183,qwen25_3b,387147,running,2,9.695,2443.196,14.17,0.58,1063.42,3072.0,20.0,1
1788139387.691,qwen25_3b,387147,running,2,10.764,2712.418,13.79,0.5084,1063.42,3072.0,19.0,1
1788139388.199,qwen25_3b,387147,running,2,11.035,2780.811,14.11,0.5074,1063.42,3072.0,23.0,1
1788139388.705,qwen25_3b,387147,running,2,10.535,2654.943,13.44,0.5062,1063.42,3072.0,19.0,1
1788139389.211,qwen25_3b,387147,running,2,10.523,2651.677,13.42,0.5061,1063.42,3072.0,21.0,1
1788139389.787,qwen25_3b,387147,running,2,9.52,2399.086,13.82,0.5761,1063.42,3072.0,21.0,1
1788139390.295,qwen25_3b,387147,running,2,10.805,2722.74,13.82,0.5076,1063.42,3072.0,18.0,1
1788139390.801,qwen25_3b,387147,running,2,10.868,2738.686,13.86,0.5061,1063.42,3072.0,20.0,1
1788139391.382,qwen25_3b,387147,running,2,9.705,2445.651,14.22,0.5814,1063.42,3072.0,21.0,1
1788139391.890,qwen25_3b,387147,running,2,10.627,2677.883,13.59,0.5075,1063.42,3072.0,20.0,1
1788139392.398,qwen25_3b,387147,running,2,11.017,2776.24,14.11,0.5082,1063.42,3072.0,20.0,1
1788139392.905,qwen25_3b,387147,running,2,10.813,2724.952,13.81,0.5068,1063.42,3072.0,21.0,1
1788139393.482,qwen25_3b,387147,running,2,9.444,2379.881,13.75,0.5778,1063.42,3072.0,18.0,1
1788139393.991,qwen25_3b,387147,running,2,10.873,2740.064,13.93,0.5084,1063.42,3072.0,21.0,1
